"GEOID","NAME","variable","estimate","moe"
"13181","Lincoln County, Georgia","B01001_029",277,85
"13181","Lincoln County, Georgia","B01001_030",164,59
"13181","Lincoln County, Georgia","B01001_031",113,50
"13181","Lincoln County, Georgia","B01001_032",34,24
"13181","Lincoln County, Georgia","B01001_033",9,16
"13181","Lincoln County, Georgia","B01001_034",120,59
"13181","Lincoln County, Georgia","B01001_035",206,53
"13181","Lincoln County, Georgia","B01001_036",148,28
"13181","Lincoln County, Georgia","B01001_037",232,82
"13181","Lincoln County, Georgia","B01001_038",233,82
"13181","Lincoln County, Georgia","B01001_039",237,19
"13181","Lincoln County, Georgia","B01001_040",293,10
"13181","Lincoln County, Georgia","B01001_041",259,61
"13181","Lincoln County, Georgia","B01001_042",159,69
"13181","Lincoln County, Georgia","B01001_043",250,68
"13181","Lincoln County, Georgia","B01001_044",125,52
"13181","Lincoln County, Georgia","B01001_045",162,61
"13181","Lincoln County, Georgia","B01001_046",309,79
"13181","Lincoln County, Georgia","B01001_047",200,69
"13181","Lincoln County, Georgia","B01001_048",116,50
"13181","Lincoln County, Georgia","B01001_049",78,42
"13183","Long County, Georgia","B01001_001",18692,NA
"13183","Long County, Georgia","B01001_002",9457,230
"13183","Long County, Georgia","B01001_003",749,192
"13183","Long County, Georgia","B01001_004",773,198
"13183","Long County, Georgia","B01001_005",698,181
"13183","Long County, Georgia","B01001_006",470,138
"13183","Long County, Georgia","B01001_007",254,170
"13183","Long County, Georgia","B01001_008",253,101
"13183","Long County, Georgia","B01001_009",58,60
"13183","Long County, Georgia","B01001_010",461,305
"13183","Long County, Georgia","B01001_011",793,195
"13183","Long County, Georgia","B01001_012",636,127
"13183","Long County, Georgia","B01001_013",1069,270
"13183","Long County, Georgia","B01001_014",430,191
"13183","Long County, Georgia","B01001_015",477,224
"13183","Long County, Georgia","B01001_016",582,213
"13183","Long County, Georgia","B01001_017",520,133
"13183","Long County, Georgia","B01001_018",226,107
"13183","Long County, Georgia","B01001_019",258,128
"13183","Long County, Georgia","B01001_020",184,131
"13183","Long County, Georgia","B01001_021",112,73
"13183","Long County, Georgia","B01001_022",242,116
"13183","Long County, Georgia","B01001_023",143,46
"13183","Long County, Georgia","B01001_024",16,21
"13183","Long County, Georgia","B01001_025",53,46
"13183","Long County, Georgia","B01001_026",9235,230
"13183","Long County, Georgia","B01001_027",652,155
"13183","Long County, Georgia","B01001_028",827,247
"13183","Long County, Georgia","B01001_029",772,169
"13183","Long County, Georgia","B01001_030",332,84
"13183","Long County, Georgia","B01001_031",458,218
"13183","Long County, Georgia","B01001_032",28,45
"13183","Long County, Georgia","B01001_033",0,21
"13183","Long County, Georgia","B01001_034",193,146
"13183","Long County, Georgia","B01001_035",870,164
"13183","Long County, Georgia","B01001_036",716,159
"13183","Long County, Georgia","B01001_037",816,168
"13183","Long County, Georgia","B01001_038",452,168
"13183","Long County, Georgia","B01001_039",662,145
"13183","Long County, Georgia","B01001_040",543,130
"13183","Long County, Georgia","B01001_041",642,171
"13183","Long County, Georgia","B01001_042",274,152
"13183","Long County, Georgia","B01001_043",56,53
"13183","Long County, Georgia","B01001_044",122,78
"13183","Long County, Georgia","B01001_045",191,77
"13183","Long County, Georgia","B01001_046",228,152
"13183","Long County, Georgia","B01001_047",83,75
"13183","Long County, Georgia","B01001_048",272,172
"13183","Long County, Georgia","B01001_049",46,37
"13185","Lowndes County, Georgia","B01001_001",115364,NA
"13185","Lowndes County, Georgia","B01001_002",56144,200
"13185","Lowndes County, Georgia","B01001_003",4161,114
"13185","Lowndes County, Georgia","B01001_004",3969,326
"13185","Lowndes County, Georgia","B01001_005",3768,323
"13185","Lowndes County, Georgia","B01001_006",2189,86
"13185","Lowndes County, Georgia","B01001_007",2287,71
"13185","Lowndes County, Georgia","B01001_008",1477,333
"13185","Lowndes County, Georgia","B01001_009",1261,309
"13185","Lowndes County, Georgia","B01001_010",4637,445
"13185","Lowndes County, Georgia","B01001_011",4971,74
"13185","Lowndes County, Georgia","B01001_012",4081,121
"13185","Lowndes County, Georgia","B01001_013",3306,353
"13185","Lowndes County, Georgia","B01001_014",2900,394
"13185","Lowndes County, Georgia","B01001_015",2958,175
"13185","Lowndes County, Georgia","B01001_016",2882,82
"13185","Lowndes County, Georgia","B01001_017",3091,307
"13185","Lowndes County, Georgia","B01001_018",942,202
"13185","Lowndes County, Georgia","B01001_019",1443,216
"13185","Lowndes County, Georgia","B01001_020",902,211
"13185","Lowndes County, Georgia","B01001_021",1154,213
"13185","Lowndes County, Georgia","B01001_022",1577,216
"13185","Lowndes County, Georgia","B01001_023",886,136
"13185","Lowndes County, Georgia","B01001_024",750,145
"13185","Lowndes County, Georgia","B01001_025",552,138
"13185","Lowndes County, Georgia","B01001_026",59220,200
"13185","Lowndes County, Georgia","B01001_027",3996,154
"13185","Lowndes County, Georgia","B01001_028",3922,408
"13185","Lowndes County, Georgia","B01001_029",3675,412
"13185","Lowndes County, Georgia","B01001_030",2002,48
"13185","Lowndes County, Georgia","B01001_031",2465,34
"13185","Lowndes County, Georgia","B01001_032",1272,363
"13185","Lowndes County, Georgia","B01001_033",2027,536
"13185","Lowndes County, Georgia","B01001_034",4147,567
"13185","Lowndes County, Georgia","B01001_035",4624,87
"13185","Lowndes County, Georgia","B01001_036",3866,122
"13185","Lowndes County, Georgia","B01001_037",3530,336
"13185","Lowndes County, Georgia","B01001_038",3140,371
"13185","Lowndes County, Georgia","B01001_039",3110,76
"13185","Lowndes County, Georgia","B01001_040",3284,171
"13185","Lowndes County, Georgia","B01001_041",3260,310
"13185","Lowndes County, Georgia","B01001_042",1170,231
"13185","Lowndes County, Georgia","B01001_043",1848,263
"13185","Lowndes County, Georgia","B01001_044",999,193
"13185","Lowndes County, Georgia","B01001_045",1454,221
"13185","Lowndes County, Georgia","B01001_046",2071,267
"13185","Lowndes County, Georgia","B01001_047",1288,204
"13185","Lowndes County, Georgia","B01001_048",1127,247
"13185","Lowndes County, Georgia","B01001_049",943,181
"13187","Lumpkin County, Georgia","B01001_001",32402,NA
"13187","Lumpkin County, Georgia","B01001_002",15737,226
"13187","Lumpkin County, Georgia","B01001_003",811,153
"13187","Lumpkin County, Georgia","B01001_004",762,186
"13187","Lumpkin County, Georgia","B01001_005",831,176
"13187","Lumpkin County, Georgia","B01001_006",523,66
"13187","Lumpkin County, Georgia","B01001_007",989,94
"13187","Lumpkin County, Georgia","B01001_008",656,417
"13187","Lumpkin County, Georgia","B01001_009",367,231
"13187","Lumpkin County, Georgia","B01001_010",1071,397
"13187","Lumpkin County, Georgia","B01001_011",976,118
"13187","Lumpkin County, Georgia","B01001_012",845,65
"13187","Lumpkin County, Georgia","B01001_013",626,202
"13187","Lumpkin County, Georgia","B01001_014",995,201
"13187","Lumpkin County, Georgia","B01001_015",815,21
"13187","Lumpkin County, Georgia","B01001_016",914,38
"13187","Lumpkin County, Georgia","B01001_017",1012,203
"13187","Lumpkin County, Georgia","B01001_018",530,138
"13187","Lumpkin County, Georgia","B01001_019",520,196
"13187","Lumpkin County, Georgia","B01001_020",318,144
"13187","Lumpkin County, Georgia","B01001_021",624,149
"13187","Lumpkin County, Georgia","B01001_022",671,158
"13187","Lumpkin County, Georgia","B01001_023",482,116
"13187","Lumpkin County, Georgia","B01001_024",256,104
"13187","Lumpkin County, Georgia","B01001_025",143,75
"13187","Lumpkin County, Georgia","B01001_026",16665,226
"13187","Lumpkin County, Georgia","B01001_027",598,28
"13187","Lumpkin County, Georgia","B01001_028",1120,288
"13187","Lumpkin County, Georgia","B01001_029",725,180
"13187","Lumpkin County, Georgia","B01001_030",561,63
"13187","Lumpkin County, Georgia","B01001_031",1141,126
"13187","Lumpkin County, Georgia","B01001_032",489,196
"13187","Lumpkin County, Georgia","B01001_033",608,241
"13187","Lumpkin County, Georgia","B01001_034",733,211
"13187","Lumpkin County, Georgia","B01001_035",918,95
"13187","Lumpkin County, Georgia","B01001_036",869,83
"13187","Lumpkin County, Georgia","B01001_037",915,225
"13187","Lumpkin County, Georgia","B01001_038",830,234
"13187","Lumpkin County, Georgia","B01001_039",893,93
"13187","Lumpkin County, Georgia","B01001_040",1007,64
"13187","Lumpkin County, Georgia","B01001_041",1089,215
"13187","Lumpkin County, Georgia","B01001_042",513,176
"13187","Lumpkin County, Georgia","B01001_043",691,169
"13187","Lumpkin County, Georgia","B01001_044",483,150
"13187","Lumpkin County, Georgia","B01001_045",508,131
"13187","Lumpkin County, Georgia","B01001_046",829,157
"13187","Lumpkin County, Georgia","B01001_047",493,120
"13187","Lumpkin County, Georgia","B01001_048",376,147
"13187","Lumpkin County, Georgia","B01001_049",276,145
"13189","McDuffie County, Georgia","B01001_001",21455,NA
"13189","McDuffie County, Georgia","B01001_002",9827,242
"13189","McDuffie County, Georgia","B01001_003",578,156
"13189","McDuffie County, Georgia","B01001_004",912,169
"13189","McDuffie County, Georgia","B01001_005",560,184
"13189","McDuffie County, Georgia","B01001_006",491,128
"13189","McDuffie County, Georgia","B01001_007",173,145
"13189","McDuffie County, Georgia","B01001_008",275,163
"13189","McDuffie County, Georgia","B01001_009",118,119
"13189","McDuffie County, Georgia","B01001_010",323,154
"13189","McDuffie County, Georgia","B01001_011",639,205
"13189","McDuffie County, Georgia","B01001_012",498,112
"13189","McDuffie County, Georgia","B01001_013",724,218
"13189","McDuffie County, Georgia","B01001_014",473,134
"13189","McDuffie County, Georgia","B01001_015",551,129
"13189","McDuffie County, Georgia","B01001_016",664,152
"13189","McDuffie County, Georgia","B01001_017",567,123
"13189","McDuffie County, Georgia","B01001_018",292,100
"13189","McDuffie County, Georgia","B01001_019",465,119
"13189","McDuffie County, Georgia","B01001_020",153,60
"13189","McDuffie County, Georgia","B01001_021",373,104
"13189","McDuffie County, Georgia","B01001_022",525,119
"13189","McDuffie County, Georgia","B01001_023",281,71
"13189","McDuffie County, Georgia","B01001_024",107,68
"13189","McDuffie County, Georgia","B01001_025",85,64
"13189","McDuffie County, Georgia","B01001_026",11628,242
"13189","McDuffie County, Georgia","B01001_027",839,171
"13189","McDuffie County, Georgia","B01001_028",685,155
"13189","McDuffie County, Georgia","B01001_029",825,164
"13189","McDuffie County, Georgia","B01001_030",531,124
"13189","McDuffie County, Georgia","B01001_031",254,122
"13189","McDuffie County, Georgia","B01001_032",43,56
"13189","McDuffie County, Georgia","B01001_033",112,91
"13189","McDuffie County, Georgia","B01001_034",620,197
"13189","McDuffie County, Georgia","B01001_035",576,144
"13189","McDuffie County, Georgia","B01001_036",812,210
"13189","McDuffie County, Georgia","B01001_037",685,193
"13189","McDuffie County, Georgia","B01001_038",416,133
"13189","McDuffie County, Georgia","B01001_039",667,25
"13189","McDuffie County, Georgia","B01001_040",767,31
"13189","McDuffie County, Georgia","B01001_041",831,147
"13189","McDuffie County, Georgia","B01001_042",291,96
"13189","McDuffie County, Georgia","B01001_043",488,154
"13189","McDuffie County, Georgia","B01001_044",288,106
"13189","McDuffie County, Georgia","B01001_045",452,115
"13189","McDuffie County, Georgia","B01001_046",486,115
"13189","McDuffie County, Georgia","B01001_047",531,119
"13189","McDuffie County, Georgia","B01001_048",166,92
"13189","McDuffie County, Georgia","B01001_049",263,95
"13191","McIntosh County, Georgia","B01001_001",14174,NA
"13191","McIntosh County, Georgia","B01001_002",7128,99
"13191","McIntosh County, Georgia","B01001_003",322,92
"13191","McIntosh County, Georgia","B01001_004",281,114
"13191","McIntosh County, Georgia","B01001_005",531,126
"13191","McIntosh County, Georgia","B01001_006",275,52
"13191","McIntosh County, Georgia","B01001_007",208,152
"13191","McIntosh County, Georgia","B01001_008",78,108
"13191","McIntosh County, Georgia","B01001_009",92,86
"13191","McIntosh County, Georgia","B01001_010",138,91
"13191","McIntosh County, Georgia","B01001_011",349,136
"13191","McIntosh County, Georgia","B01001_012",369,112
"13191","McIntosh County, Georgia","B01001_013",94,57
"13191","McIntosh County, Georgia","B01001_014",455,111
"13191","McIntosh County, Georgia","B01001_015",573,126
"13191","McIntosh County, Georgia","B01001_016",458,119
"13191","McIntosh County, Georgia","B01001_017",618,120
"13191","McIntosh County, Georgia","B01001_018",349,124
"13191","McIntosh County, Georgia","B01001_019",200,73
"13191","McIntosh County, Georgia","B01001_020",189,99
"13191","McIntosh County, Georgia","B01001_021",279,118
"13191","McIntosh County, Georgia","B01001_022",650,126
"13191","McIntosh County, Georgia","B01001_023",470,87
"13191","McIntosh County, Georgia","B01001_024",113,72
"13191","McIntosh County, Georgia","B01001_025",37,51
"13191","McIntosh County, Georgia","B01001_026",7046,99
"13191","McIntosh County, Georgia","B01001_027",154,89
"13191","McIntosh County, Georgia","B01001_028",378,99
"13191","McIntosh County, Georgia","B01001_029",268,99
"13191","McIntosh County, Georgia","B01001_030",170,52
"13191","McIntosh County, Georgia","B01001_031",52,43
"13191","McIntosh County, Georgia","B01001_032",57,49
"13191","McIntosh County, Georgia","B01001_033",32,52
"13191","McIntosh County, Georgia","B01001_034",81,66
"13191","McIntosh County, Georgia","B01001_035",632,97
"13191","McIntosh County, Georgia","B01001_036",304,111
"13191","McIntosh County, Georgia","B01001_037",339,137
"13191","McIntosh County, Georgia","B01001_038",398,131
"13191","McIntosh County, Georgia","B01001_039",603,45
"13191","McIntosh County, Georgia","B01001_040",399,45
"13191","McIntosh County, Georgia","B01001_041",591,126
"13191","McIntosh County, Georgia","B01001_042",282,151
"13191","McIntosh County, Georgia","B01001_043",405,152
"13191","McIntosh County, Georgia","B01001_044",263,122
"13191","McIntosh County, Georgia","B01001_045",438,146
"13191","McIntosh County, Georgia","B01001_046",487,147
"13191","McIntosh County, Georgia","B01001_047",323,134
"13191","McIntosh County, Georgia","B01001_048",240,164
"13191","McIntosh County, Georgia","B01001_049",150,117
"13193","Macon County, Georgia","B01001_001",13305,NA
"13193","Macon County, Georgia","B01001_002",7262,123
"13193","Macon County, Georgia","B01001_003",264,42
"13193","Macon County, Georgia","B01001_004",362,101
"13193","Macon County, Georgia","B01001_005",412,109
"13193","Macon County, Georgia","B01001_006",226,78
"13193","Macon County, Georgia","B01001_007",126,75
"13193","Macon County, Georgia","B01001_008",110,67
"13193","Macon County, Georgia","B01001_009",49,34
"13193","Macon County, Georgia","B01001_010",433,104
"13193","Macon County, Georgia","B01001_011",704,111
"13193","Macon County, Georgia","B01001_012",647,97
"13193","Macon County, Georgia","B01001_013",510,140
"13193","Macon County, Georgia","B01001_014",535,178
"13193","Macon County, Georgia","B01001_015",477,76
